sensor,metric,granularity,old_period,new_period,old_n,new_n,old_n_eff,new_n_eff,old_mean,new_mean,mean_delta,old_std,new_std,old_min,old_max,new_min,new_max,cohens_d,std_ratio,p_welch,p_levene,mean_shift,variance_shift
IPS7100_MHC_001,pm1_0,week_to_week,2024-08-04,2024-08-11,71,2016,18.0,78.3,6.1973,10.0875,3.8901,0.8321,2.5698,4.1702,8.6108,2.8045,17.077,1.5367,3.0882,1.00e-15,4.15e-04,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2024-08-11,2024-08-18,2016,2009,78.3,38.8,10.0875,4.2933,-5.7942,2.5698,2.4045,2.8045,17.077,1.1758,13.5879,-2.3277,0.9357,1.00e-15,2.73e-01,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-08-18,2024-08-25,2009,2016,38.8,22.4,4.2933,10.6621,6.3688,2.4045,5.3221,1.1758,13.5879,1.6414,26.2898,1.541,2.2134,1.27e-05,5.26e-04,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2024-08-25,2024-09-01,2016,2016,22.4,20.4,10.6621,3.6515,-7.0106,5.3221,3.5599,1.6414,26.2898,0.292,17.853,-1.548,0.6689,1.01e-05,2.27e-02,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-09-01,2024-09-08,2016,2016,20.4,23.2,3.6515,4.7248,1.0733,3.5599,3.228,0.292,17.853,0.2878,18.5186,0.3158,0.9067,3.06e-01,2.50e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-09-08,2024-09-15,2016,1951,23.2,29.3,4.7248,3.407,-1.3178,3.228,2.3329,0.2878,18.5186,0.1223,15.1344,-0.4666,0.7227,1.06e-01,4.19e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-09-15,2024-09-22,1951,1482,29.3,45.0,3.407,3.2944,-0.1126,2.3329,1.701,0.1223,15.1344,0.2531,9.0806,-0.054,0.7292,8.23e-01,3.93e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-09-22,2024-09-29,1482,1986,45.0,60.7,3.2944,1.7706,-1.5238,1.701,1.4229,0.2531,9.0806,0.279,14.5159,-0.9842,0.8365,5.03e-06,7.89e-03,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-09-29,2024-10-06,1986,2016,60.7,52.6,1.7706,3.0587,1.2882,1.4229,1.56,0.279,14.5159,0.5697,8.2551,0.8623,1.0964,1.37e-05,8.73e-02,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-10-06,2024-10-13,2016,2016,52.6,89.8,3.0587,4.0736,1.0148,1.56,1.5356,0.5697,8.2551,1.2929,17.4649,0.6555,0.9843,2.72e-04,6.59e-01,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-10-13,2024-10-20,2016,2015,89.8,54.8,4.0736,2.7022,-1.3714,1.5356,2.1707,1.2929,17.4649,0.283,26.4314,-0.7293,1.4136,9.57e-05,1.55e-01,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-10-20,2024-10-27,2015,2016,54.8,20.4,2.7022,3.6662,0.964,2.1707,3.3961,0.283,26.4314,0.7707,35.926,0.3381,1.5646,2.44e-01,5.66e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-10-27,2024-11-03,2016,2016,20.4,25.7,3.6662,4.8005,1.1343,3.3961,2.9376,0.7707,35.926,0.7518,15.6545,0.3571,0.865,2.40e-01,1.78e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-11-03,2024-11-10,2016,2016,25.7,20.4,4.8005,4.3136,-0.4869,2.9376,5.8538,0.7518,15.6545,0.0386,38.1476,-0.1051,1.9927,7.35e-01,6.10e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-11-10,2024-11-17,2016,1673,20.4,16.9,4.3136,3.476,-0.8376,5.8538,4.9835,0.0386,38.1476,0.1524,28.681,-0.1529,0.8513,6.40e-01,4.94e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-11-17,2024-11-24,1673,1989,16.9,20.1,3.476,2.3389,-1.1371,4.9835,3.256,0.1524,28.681,0.0149,26.0868,-0.2749,0.6534,4.28e-01,8.81e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-11-24,2024-12-01,1989,2016,20.1,20.8,2.3389,5.1634,2.8245,3.256,4.575,0.0149,26.0868,0.2103,23.1,0.7104,1.4051,2.88e-02,2.72e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-12-01,2024-12-08,2016,2016,20.8,20.4,5.1634,8.6845,3.5211,4.575,8.8492,0.2103,23.1,0.2201,69.0083,0.4997,1.9343,1.21e-01,5.96e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-12-08,2024-12-15,2016,2016,20.4,20.4,8.6845,5.5291,-3.1555,8.8492,7.4208,0.2201,69.0083,0.1177,38.1008,-0.3863,0.8386,2.25e-01,9.70e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-12-15,2024-12-22,2016,2015,20.4,26.1,5.5291,4.6054,-0.9237,7.4208,3.108,0.1177,38.1008,0.3069,16.3412,-0.1623,0.4188,6.03e-01,7.56e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-12-22,2024-12-29,2015,1729,26.1,17.5,4.6054,8.1092,3.5038,3.108,6.9224,0.3069,16.3412,0.0918,36.1295,0.6701,2.2273,6.04e-02,4.06e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2024-12-29,2025-01-05,1729,2016,17.5,20.4,8.1092,6.4956,-1.6136,6.9224,6.9817,0.0918,36.1295,0.0188,37.3653,-0.232,1.0086,4.81e-01,9.12e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-01-05,2025-01-12,2016,2016,20.4,20.4,6.4956,4.7823,-1.7133,6.9817,5.7379,0.0188,37.3653,0.0674,32.1271,-0.268,0.8218,3.98e-01,5.47e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-01-12,2025-01-19,2016,2016,20.4,20.4,4.7823,3.675,-1.1073,5.7379,4.2343,0.0674,32.1271,0.0819,19.5033,-0.2195,0.738,4.88e-01,5.09e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-01-19,2025-01-26,2016,2016,20.4,20.4,3.675,4.4543,0.7793,4.2343,6.5445,0.0819,19.5033,0.1654,41.9851,0.1414,1.5456,6.55e-01,7.50e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-01-26,2025-02-02,2016,2016,20.4,20.4,4.4543,7.0894,2.6351,6.5445,7.0473,0.1654,41.9851,0.0748,35.3515,0.3874,1.0768,2.24e-01,2.79e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-02-02,2025-02-09,2016,2016,20.4,20.4,7.0894,12.4403,5.351,7.0473,9.871,0.0748,35.3515,0.9685,44.5766,0.6238,1.4007,5.44e-02,4.50e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-02-09,2025-02-16,2016,2016,20.4,20.4,12.4403,7.8312,-4.6092,9.871,6.5946,0.9685,44.5766,0.1385,29.6478,-0.549,0.6681,8.89e-02,2.06e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-02-16,2025-02-23,2016,2016,20.4,20.4,7.8312,4.5775,-3.2537,6.5946,4.1728,0.1385,29.6478,0.1033,22.9956,-0.5895,0.6328,6.89e-02,1.84e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-02-23,2025-03-02,2016,1884,20.4,19.0,4.5775,4.5911,0.0137,4.1728,5.4367,0.1033,22.9956,0.1248,30.7356,0.0028,1.3029,9.93e-01,5.14e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-03-02,2025-03-09,1884,2016,19.0,25.0,4.5911,4.1507,-0.4405,5.4367,3.9001,0.1248,30.7356,0.1402,24.3571,-0.0936,0.7174,7.67e-01,7.67e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-03-09,2025-03-16,2016,2016,25.0,20.4,4.1507,7.034,2.8834,3.9001,11.6962,0.1402,24.3571,0.2058,77.3614,0.3307,2.9989,2.98e-01,1.88e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-03-16,2025-03-23,2016,2015,20.4,59.5,7.034,1.9508,-5.0832,11.6962,1.3899,0.2058,77.3614,0.279,13.7306,-0.6101,0.1188,6.49e-02,4.41e-03,False,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-03-23,2025-03-30,2015,2016,59.5,20.4,1.9508,4.8801,2.9292,1.3899,5.5576,0.279,13.7306,0.4222,31.9897,0.7229,3.9985,2.89e-02,7.68e-05,False,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-03-30,2025-04-06,2016,1681,20.4,17.0,4.8801,7.1108,2.2307,5.5576,11.1805,0.4222,31.9897,0.0619,53.8877,0.2598,2.0117,4.62e-01,5.33e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-04-06,2025-04-13,1681,2016,17.0,69.1,7.1108,3.1003,-4.0105,11.1805,2.7416,0.0619,53.8877,0.4662,32.6101,-0.5136,0.2452,1.61e-01,2.64e-03,False,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-04-13,2025-04-20,2016,2016,69.1,37.7,3.1003,4.0342,0.9338,2.7416,2.4356,0.4662,32.6101,0.1599,15.9186,0.36,0.8884,7.39e-02,4.98e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-04-20,2025-04-27,2016,1881,37.7,19.0,4.0342,3.0202,-1.014,2.4356,2.3834,0.1599,15.9186,0.1198,13.2552,-0.4205,0.9786,1.42e-01,8.99e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-04-27,2025-05-04,1881,2016,19.0,20.4,3.0202,3.3925,0.3723,2.3834,3.7126,0.1198,13.2552,0.1261,20.6835,0.1185,1.5577,7.09e-01,3.82e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-05-04,2025-05-11,2016,2016,20.4,92.1,3.3925,0.9707,-2.4218,3.7126,0.5477,0.1261,20.6835,0.0483,4.5691,-0.9124,0.1475,8.31e-03,7.22e-10,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-05-11,2025-05-18,2016,2016,92.1,20.4,0.9707,6.7035,5.7329,0.5477,6.3572,0.0483,4.5691,0.4306,27.7658,1.2703,11.6061,6.35e-04,7.56e-15,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-05-18,2025-05-25,2016,2016,20.4,20.4,6.7035,4.6143,-2.0892,6.3572,3.6104,0.4306,27.7658,0.0831,23.6698,-0.404,0.5679,2.07e-01,1.08e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-05-25,2025-06-01,2016,2016,20.4,20.4,4.6143,1.9024,-2.712,3.6104,2.4449,0.0831,23.6698,0.0488,14.3477,-0.8794,0.6772,8.24e-03,8.82e-02,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-06-01,2025-06-08,2016,2012,20.4,41.2,1.9024,4.4676,2.5652,2.4449,2.4812,0.0488,14.3477,0.1137,14.5986,1.0412,1.0148,4.21e-04,1.92e-01,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-06-08,2025-06-15,2012,2016,41.2,20.4,4.4676,2.9139,-1.5537,2.4812,3.0895,0.1137,14.5986,0.0804,15.6824,-0.5543,1.2452,5.68e-02,9.29e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-06-15,2025-06-22,2016,2016,20.4,30.7,2.9139,5.7317,2.8178,3.0895,3.454,0.0804,15.6824,0.1855,15.1017,0.8597,1.118,3.92e-03,1.65e-01,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-06-22,2025-06-29,2016,2016,30.7,34.6,5.7317,2.1528,-3.5789,3.454,1.473,0.1855,15.1017,0.5175,8.414,-1.3475,0.4265,4.44e-06,2.31e-06,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-06-29,2025-07-06,2016,2016,34.6,20.4,2.1528,6.8934,4.7406,1.473,5.5477,0.5175,8.414,0.6398,25.7341,1.1677,3.7661,1.11e-03,1.23e-06,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-07-06,2025-07-13,2016,2015,20.4,34.2,6.8934,5.4629,-1.4305,5.5477,3.1605,0.6398,25.7341,0.8234,14.967,-0.3167,0.5697,2.96e-01,1.91e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-07-13,2025-07-20,2015,2016,34.2,24.9,5.4629,7.6721,2.2092,3.1605,4.1895,0.8234,14.967,1.0097,18.8247,0.5952,1.3256,3.24e-02,3.15e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-07-20,2025-07-27,2016,2016,24.9,69.7,7.6721,3.9093,-3.7628,4.1895,1.7337,1.0097,18.8247,0.7851,12.6569,-1.1734,0.4138,1.78e-04,6.53e-05,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-07-27,2025-08-03,2016,2016,69.7,33.8,3.9093,6.0192,2.1099,1.7337,3.2239,0.7851,12.6569,0.5423,16.196,0.8149,1.8595,9.30e-04,9.64e-03,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-08-03,2025-08-10,2016,2016,33.8,20.4,6.0192,7.5082,1.489,3.2239,5.5173,0.5423,16.196,0.7148,25.1373,0.3295,1.7114,2.77e-01,1.51e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-08-10,2025-08-17,2016,2016,20.4,47.3,7.5082,4.1721,-3.3361,5.5173,2.0766,0.7148,25.1373,0.7689,11.8115,-0.8001,0.3764,1.48e-02,6.80e-05,False,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-08-17,2025-08-24,2016,2016,47.3,52.4,4.1721,4.3532,0.1811,2.0766,1.8994,0.7689,11.8115,1.38,11.5047,0.091,0.9147,6.52e-01,7.97e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-08-24,2025-08-31,2016,2016,52.4,20.4,4.3532,6.9521,2.5989,1.8994,5.3236,1.38,11.5047,0.103,35.1528,0.6501,2.8027,4.32e-02,1.76e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-08-31,2025-09-07,2016,2016,20.4,20.4,6.9521,5.5837,-1.3684,5.3236,4.397,0.103,35.1528,0.3248,21.4076,-0.2802,0.8259,3.77e-01,8.78e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-09-07,2025-09-14,2016,2016,20.4,48.2,5.5837,5.5761,-0.0077,4.397,2.2859,0.3248,21.4076,1.3804,13.4976,-0.0022,0.5199,9.94e-01,3.58e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-09-14,2025-09-21,2016,2016,48.2,29.2,5.5761,8.9962,3.4201,2.2859,4.1282,1.3804,13.4976,1.306,20.8469,1.0247,1.8059,1.99e-04,2.20e-03,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-09-21,2025-09-28,2016,2016,29.2,42.5,8.9962,2.8314,-6.1648,4.1282,1.6925,1.306,20.8469,0.3594,9.6427,-1.9536,0.41,6.24e-09,1.56e-04,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-09-28,2025-10-05,2016,2016,42.5,42.2,2.8314,3.8287,0.9973,1.6925,1.9383,0.3594,9.6427,0.7322,12.1327,0.548,1.1452,1.37e-02,6.20e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-10-05,2025-10-12,2016,2016,42.2,41.3,3.8287,2.5168,-1.3119,1.9383,1.4226,0.7322,12.1327,0.4874,10.175,-0.7715,0.734,7.15e-04,1.38e-01,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-10-12,2025-10-19,2016,2016,41.3,37.9,2.5168,3.2472,0.7305,1.4226,2.1082,0.4874,10.175,0.1459,11.3636,0.4061,1.4819,7.80e-02,6.28e-02,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-10-19,2025-10-26,2016,2016,37.9,20.4,3.2472,4.0675,0.8202,2.1082,7.1774,0.1459,11.3636,0.1015,48.466,0.155,3.4045,6.19e-01,1.74e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-10-26,2025-11-02,2016,2016,20.4,20.4,4.0675,3.2686,-0.7988,7.1774,3.8038,0.1015,48.466,0.0624,26.4498,-0.139,0.53,6.61e-01,6.87e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-11-02,2025-11-09,2016,2016,20.4,50.7,3.2686,1.9093,-1.3593,3.8038,1.2487,0.0624,26.4498,0.0332,10.4839,-0.4801,0.3283,1.29e-01,4.10e-04,False,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-11-09,2025-11-16,2016,2016,50.7,29.6,1.9093,1.7536,-0.1557,1.2487,1.4907,0.0332,10.4839,0.2487,13.1712,-0.1132,1.1938,6.34e-01,9.69e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-11-16,2025-11-23,2016,2016,29.6,20.4,1.7536,5.5501,3.7964,1.4907,4.7432,0.2487,13.1712,0.2338,23.4096,1.0796,3.1818,2.05e-03,4.58e-04,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-11-23,2025-11-30,2016,1729,20.4,17.5,5.5501,4.8414,-0.7087,4.7432,7.684,0.2338,23.4096,0.1089,54.8419,-0.1129,1.62,7.41e-01,8.71e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-11-30,2025-12-07,1729,2016,17.5,20.4,4.8414,16.9365,12.0951,7.684,10.9131,0.1089,54.8419,0.6191,52.1561,1.265,1.4202,3.35e-04,5.38e-02,True,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-12-07,2025-12-14,2016,2016,20.4,20.4,16.9365,8.549,-8.3875,10.9131,9.6557,0.6191,52.1561,0.0556,52.8806,-0.8138,0.8848,1.33e-02,3.56e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-12-14,2025-12-21,2016,2016,20.4,121.8,8.549,3.4317,-5.1173,9.6557,5.1092,0.0556,52.8806,0.0,104.7781,-0.6623,0.5291,2.93e-02,3.82e-04,False,True
IPS7100_MHC_001,pm1_0,week_to_week,2025-12-21,2025-12-28,2016,2016,121.8,20.4,3.4317,4.5884,1.1567,5.1092,3.5974,0.0,104.7781,0.2777,23.4007,0.2617,0.7041,2.18e-01,7.44e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2025-12-28,2026-01-04,2016,2016,20.4,20.4,4.5884,4.2644,-0.3241,3.5974,4.6995,0.2777,23.4007,0.2461,23.1105,-0.0774,1.3064,8.06e-01,3.06e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2026-01-04,2026-01-11,2016,2016,20.4,20.4,4.2644,5.2094,0.945,4.6995,7.1608,0.2461,23.1105,0.0457,41.0088,0.156,1.5238,6.22e-01,4.46e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2026-01-11,2026-01-18,2016,2016,20.4,68.7,5.2094,1.1299,-4.0795,7.1608,1.0062,0.0457,41.0088,0.0497,8.8368,-0.7976,0.1405,1.88e-02,3.09e-06,False,True
IPS7100_MHC_001,pm1_0,week_to_week,2026-01-18,2026-01-25,2016,2016,68.7,20.4,1.1299,5.0573,3.9274,1.0062,4.6927,0.0497,8.8368,0.1056,25.8643,1.157,4.6639,1.27e-03,3.80e-05,True,True
IPS7100_MHC_001,pm1_0,week_to_week,2026-01-25,2026-02-01,2016,1729,20.4,17.5,5.0573,8.9033,3.8459,4.6927,6.8933,0.1056,25.8643,0.7305,37.8794,0.6614,1.4689,5.85e-02,3.79e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2026-02-01,2026-02-08,1729,2016,17.5,20.4,8.9033,4.2554,-4.6479,6.8933,4.2039,0.7305,37.8794,0.114,18.3267,-0.8285,0.6099,2.11e-02,1.28e-01,False,False
IPS7100_MHC_001,pm1_0,week_to_week,2026-02-08,2026-02-15,2016,1980,20.4,20.4,4.2554,4.0557,-0.1997,4.2039,3.2032,0.114,18.3267,0.0396,16.682,-0.0534,0.762,8.66e-01,2.55e-01,False,False
