sensor,metric,granularity,old_period,new_period,old_n,new_n,old_n_eff,new_n_eff,old_mean,new_mean,mean_delta,old_std,new_std,old_min,old_max,new_min,new_max,cohens_d,std_ratio,p_welch,p_levene,mean_shift,variance_shift
IPS7100_MHC_001,pressure,day_to_day,2025-10-04,2025-10-05,288,288,288.0,16.8,996.7734,993.8135,-2.9599,0.0,2.8859,996.7734,996.7734,988.7119,1001.6992,-1.4479,inf,6.95e-04,1.00e-15,True,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-05,2025-10-06,288,288,16.8,29.4,993.8135,992.3797,-1.4338,2.8859,1.1555,988.7119,1001.6992,988.9315,1001.2171,-0.6511,0.4004,6.67e-02,1.14e-04,False,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-06,2025-10-07,288,288,29.4,288.0,992.3797,992.9252,0.5455,1.1555,0.0,988.9315,1001.2171,992.9252,992.9252,0.6665,0.0,1.62e-02,1.00e-15,False,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-07,2025-10-08,288,288,288.0,288.0,992.9252,992.9252,0.0,0.0,0.0,992.9252,992.9252,992.9252,992.9252,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-08,2025-10-09,288,288,288.0,288.0,992.9252,992.9252,0.0,0.0,0.0,992.9252,992.9252,992.9252,992.9252,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-09,2025-10-10,288,288,288.0,34.0,992.9252,997.5389,4.6136,0.0,4.3393,992.9252,992.9252,992.9252,1026.8331,1.501,inf,5.45e-07,1.00e-15,True,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-10,2025-10-11,288,288,34.0,262.7,997.5389,996.483,-1.0559,4.3393,1.0384,992.9252,1026.8331,996.2356,1005.4088,-0.3341,0.2393,1.67e-01,1.00e-15,False,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-11,2025-10-12,288,288,262.7,288.0,996.483,996.2822,-0.2007,1.0384,0.0,996.2356,1005.4088,996.2822,996.2822,-0.2729,0.0,1.96e-03,9.24e-04,True,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-12,2025-10-13,288,288,288.0,100.6,996.2822,993.9313,-2.3509,0.0,2.6173,996.2822,996.2822,989.0476,1014.5842,-1.2681,inf,1.64e-14,1.00e-15,True,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-13,2025-10-14,288,288,100.6,58.2,993.9313,996.29,2.3586,2.6173,1.4912,989.0476,1014.5842,992.3104,1004.3773,1.1054,0.5697,2.11e-11,9.86e-07,True,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-14,2025-10-15,288,288,58.2,288.0,996.29,997.0313,0.7413,1.4912,0.0,992.3104,1004.3773,997.0313,997.0313,0.7018,0.0,3.71e-04,1.00e-15,True,True
IPS7100_MHC_001,pressure,day_to_day,2025-10-15,2025-10-16,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-16,2025-10-17,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-17,2025-10-18,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-18,2025-10-19,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-19,2025-10-20,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-20,2025-10-21,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-21,2025-10-22,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-22,2025-10-23,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-23,2025-10-24,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-24,2025-10-25,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-25,2025-10-26,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-26,2025-10-27,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-27,2025-10-28,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-28,2025-10-29,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-29,2025-10-30,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-30,2025-10-31,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-10-31,2025-11-01,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-01,2025-11-02,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-02,2025-11-03,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-03,2025-11-04,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-04,2025-11-05,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-05,2025-11-06,288,288,288.0,288.0,997.0313,997.0313,-0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-06,2025-11-07,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-07,2025-11-08,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-08,2025-11-09,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-09,2025-11-10,288,288,288.0,288.0,997.0313,997.0313,-0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-10,2025-11-11,288,288,288.0,42.1,997.0313,997.0313,-0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,inf,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-11,2025-11-12,288,288,42.1,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,0.1397,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-12,2025-11-13,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-13,2025-11-14,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-14,2025-11-15,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-15,2025-11-16,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-16,2025-11-17,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-17,2025-11-18,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-18,2025-11-19,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-19,2025-11-20,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-20,2025-11-21,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-21,2025-11-22,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-22,2025-11-23,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-23,2025-11-24,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-24,2025-11-25,288,110,288.0,110.0,997.0313,997.0313,-0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-25,2025-11-26,110,179,110.0,179.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-26,2025-11-27,179,288,179.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-27,2025-11-28,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-28,2025-11-29,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-29,2025-11-30,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-11-30,2025-12-01,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-01,2025-12-02,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-02,2025-12-03,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-03,2025-12-04,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-04,2025-12-05,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-05,2025-12-06,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-06,2025-12-07,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-07,2025-12-08,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-08,2025-12-09,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-09,2025-12-10,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-10,2025-12-11,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-11,2025-12-12,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-12,2025-12-13,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-13,2025-12-14,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-14,2025-12-15,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-15,2025-12-16,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-16,2025-12-17,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-17,2025-12-18,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-18,2025-12-19,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-19,2025-12-20,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-20,2025-12-21,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-21,2025-12-22,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-22,2025-12-23,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-23,2025-12-24,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-24,2025-12-25,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-25,2025-12-26,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-26,2025-12-27,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-27,2025-12-28,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-28,2025-12-29,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-29,2025-12-30,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-30,2025-12-31,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2025-12-31,2026-01-01,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-01,2026-01-02,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-02,2026-01-03,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-03,2026-01-04,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-04,2026-01-05,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-05,2026-01-06,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-06,2026-01-07,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-07,2026-01-08,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-08,2026-01-09,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-09,2026-01-10,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-10,2026-01-11,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-11,2026-01-12,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-12,2026-01-13,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-13,2026-01-14,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-14,2026-01-15,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-15,2026-01-16,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-16,2026-01-17,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-17,2026-01-18,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-18,2026-01-19,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-19,2026-01-20,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-20,2026-01-21,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-21,2026-01-22,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-22,2026-01-23,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-23,2026-01-24,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-24,2026-01-25,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-25,2026-01-26,288,110,288.0,110.0,997.0313,997.0313,-0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-26,2026-01-27,110,179,110.0,179.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-27,2026-01-28,179,288,179.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-28,2026-01-29,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-29,2026-01-30,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
IPS7100_MHC_001,pressure,day_to_day,2026-01-30,2026-01-31,288,288,288.0,288.0,997.0313,997.0313,0.0,0.0,0.0,997.0313,997.0313,997.0313,997.0313,0.0,1.0,1.00e+00,1.00e+00,False,False
